"account_id","month","balance","days_past_due"
"ACC-0002348",2025-08-01,9848.33,43
"ACC-0002348",2025-09-01,8907.42,70
"ACC-0002348",2025-10-01,8164.9,68
"ACC-0002348",2025-11-01,7390.16,100
"ACC-0002348",2025-12-01,6206.52,77
"ACC-0002349",2025-01-01,22246.57,0
"ACC-0002349",2025-02-01,20912.78,0
"ACC-0002349",2025-03-01,19412.1,0
"ACC-0002349",2025-04-01,17673.21,0
"ACC-0002349",2025-05-01,16129.63,0
"ACC-0002349",2025-06-01,14210.5,0
"ACC-0002349",2025-07-01,12416.18,0
"ACC-0002349",2025-08-01,10644.92,0
"ACC-0002349",2025-09-01,9046.8,0
"ACC-0002349",2025-10-01,7172.41,0
"ACC-0002349",2025-11-01,5301.5,0
"ACC-0002349",2025-12-01,4038.81,0
"ACC-0002352",2025-01-01,18367.9,0
"ACC-0002352",2025-02-01,16729.62,0
"ACC-0002352",2025-03-01,15638.58,0
"ACC-0002352",2025-04-01,13969.45,0
"ACC-0002352",2025-05-01,12498.41,0
"ACC-0002352",2025-06-01,11066.97,0
"ACC-0002352",2025-07-01,9404.24,0
"ACC-0002352",2025-08-01,8220.56,0
"ACC-0002352",2025-09-01,7066.69,0
"ACC-0002352",2025-10-01,5368.95,0
"ACC-0002352",2025-11-01,3759.1,0
"ACC-0002352",2025-12-01,2525.04,0
"ACC-0002353",2025-01-01,2756.41,0
"ACC-0002353",2025-02-01,2563.41,0
"ACC-0002353",2025-03-01,2429.81,0
"ACC-0002353",2025-04-01,2257.87,0
"ACC-0002353",2025-05-01,2077.99,0
"ACC-0002353",2025-06-01,1954.03,0
"ACC-0002353",2025-07-01,1822,0
"ACC-0002353",2025-08-01,1667.56,0
"ACC-0002353",2025-09-01,1468.11,0
"ACC-0002353",2025-10-01,1311.66,0
"ACC-0002353",2025-11-01,1147.21,0
"ACC-0002353",2025-12-01,977.44,0
"ACC-0002354",2025-01-01,37259.44,0
"ACC-0002354",2025-02-01,35844.92,0
"ACC-0002354",2025-03-01,33764.5,0
"ACC-0002354",2025-04-01,32107.22,0
"ACC-0002354",2025-05-01,30138.21,0
"ACC-0002354",2025-06-01,27741.28,0
"ACC-0002354",2025-07-01,25467.62,0
"ACC-0002354",2025-08-01,23429.05,0
"ACC-0002354",2025-09-01,21973.19,0
"ACC-0002354",2025-10-01,19685.52,0
"ACC-0002354",2025-11-01,17348.46,0
"ACC-0002354",2025-12-01,15702.33,0
"ACC-0002355",2025-01-01,10525.78,0
"ACC-0002355",2025-02-01,9728.29,0
"ACC-0002355",2025-03-01,9116.53,0
"ACC-0002355",2025-04-01,8377.55,0
"ACC-0002355",2025-05-01,7753.63,0
"ACC-0002355",2025-06-01,7009.99,0
"ACC-0002355",2025-07-01,6387.29,0
"ACC-0002355",2025-08-01,5466.65,0
"ACC-0002355",2025-09-01,4847.54,0
"ACC-0002355",2025-10-01,4154.34,0
"ACC-0002355",2025-11-01,3600.72,0
"ACC-0002355",2025-12-01,2709.34,0
"ACC-0002356",2025-01-01,29606.76,0
"ACC-0002356",2025-02-01,28238.48,0
"ACC-0002356",2025-03-01,26575.94,0
"ACC-0002356",2025-04-01,25101.19,0
"ACC-0002356",2025-05-01,23031.58,0
"ACC-0002356",2025-06-01,21095.97,0
"ACC-0002356",2025-07-01,19138.57,0
"ACC-0002356",2025-08-01,17380.01,0
"ACC-0002356",2025-09-01,16119.35,0
"ACC-0002356",2025-10-01,14848.24,0
"ACC-0002356",2025-11-01,13609.7,0
"ACC-0002356",2025-12-01,12313.57,0
"ACC-0002357",2025-01-01,17681.49,0
"ACC-0002357",2025-02-01,16745.73,0
"ACC-0002357",2025-03-01,15667.2,0
"ACC-0002357",2025-04-01,14690.72,0
"ACC-0002357",2025-05-01,13970.14,0
"ACC-0002357",2025-06-01,12823.62,0
"ACC-0002357",2025-07-01,11732.1,0
"ACC-0002357",2025-08-01,10786.57,0
"ACC-0002357",2025-09-01,10021.32,0
"ACC-0002357",2025-10-01,8972.09,0
"ACC-0002357",2025-11-01,7937.55,0
"ACC-0002357",2025-12-01,6921.45,0
"ACC-0002358",2025-01-01,83780.61,0
"ACC-0002358",2025-02-01,76290.35,0
"ACC-0002358",2025-03-01,70734.19,0
"ACC-0002358",2025-04-01,63313.3,0
"ACC-0002358",2025-05-01,57830.76,0
"ACC-0002358",2025-06-01,51279.97,0
"ACC-0002358",2025-07-01,45437.65,0
"ACC-0002358",2025-08-01,38114.95,0
"ACC-0002358",2025-09-01,32701.67,0
"ACC-0002358",2025-10-01,25635.88,0
"ACC-0002358",2025-11-01,18935.97,0
"ACC-0002358",2025-12-01,13467.38,0
"ACC-0002359",2025-01-01,14827.28,0
"ACC-0002359",2025-02-01,13870.34,0
"ACC-0002359",2025-03-01,12684.59,0
"ACC-0002359",2025-04-01,11867.23,0
"ACC-0002359",2025-05-01,11099.91,0
"ACC-0002359",2025-06-01,9978.37,0
"ACC-0002359",2025-07-01,8943.23,0
"ACC-0002359",2025-08-01,7725.11,0
"ACC-0002359",2025-09-01,6656.73,0
"ACC-0002359",2025-10-01,5799.73,0
"ACC-0002359",2025-11-01,4980.32,0
"ACC-0002359",2025-12-01,4025.23,0
"ACC-0002362",2025-01-01,10637.53,0
"ACC-0002362",2025-02-01,10001.53,0
"ACC-0002362",2025-03-01,9187.9,0
"ACC-0002362",2025-04-01,8154.21,0
"ACC-0002362",2025-05-01,7234.83,0
"ACC-0002362",2025-06-01,6206.19,0
"ACC-0002362",2025-07-01,5467.4,0
"ACC-0002362",2025-08-01,4510.79,0
"ACC-0002362",2025-09-01,3864.26,0
"ACC-0002362",2025-10-01,3257.27,0
"ACC-0002362",2025-11-01,2203.31,0
"ACC-0002362",2025-12-01,1487.14,0
"ACC-0002365",2025-01-01,7826.52,0
"ACC-0002365",2025-02-01,7354.81,0
"ACC-0002365",2025-03-01,6973.65,0
"ACC-0002365",2025-04-01,6447.18,0
"ACC-0002365",2025-05-01,6087.94,0
"ACC-0002365",2025-06-01,5731.05,0
"ACC-0002365",2025-07-01,5292.08,0
"ACC-0002365",2025-08-01,4851.78,0
"ACC-0002365",2025-09-01,4275.13,0
"ACC-0002365",2025-10-01,3881.96,0
"ACC-0002365",2025-11-01,3332.08,0
"ACC-0002365",2025-12-01,2800.99,0
"ACC-0002366",2025-01-01,32074.85,0
"ACC-0002366",2025-02-01,30161.4,0
"ACC-0002366",2025-03-01,28637.44,0
"ACC-0002366",2025-04-01,26854.65,0
"ACC-0002366",2025-05-01,25120.26,0
"ACC-0002366",2025-06-01,22992.82,0
"ACC-0002366",2025-07-01,21669.53,0
"ACC-0002366",2025-08-01,19653.45,0
"ACC-0002366",2025-09-01,18273.11,0
"ACC-0002366",2025-10-01,16779.3,0
"ACC-0002366",2025-11-01,15305.44,0
"ACC-0002366",2025-12-01,13355.61,0
"ACC-0002369",2025-01-01,5044.14,0
"ACC-0002369",2025-02-01,4759.28,0
"ACC-0002369",2025-03-01,4416.95,0
"ACC-0002369",2025-04-01,4090.32,0
"ACC-0002369",2025-05-01,3771.79,0
"ACC-0002369",2025-06-01,3525.52,0
"ACC-0002369",2025-07-01,3213.25,0
"ACC-0002369",2025-08-01,2905.86,0
"ACC-0002369",2025-09-01,2541.53,0
"ACC-0002369",2025-10-01,2196.51,0
"ACC-0002369",2025-11-01,1947.73,0
"ACC-0002369",2025-12-01,1559.36,0
"ACC-0002370",2025-01-01,11211.2,0
"ACC-0002370",2025-02-01,10640.43,0
"ACC-0002370",2025-03-01,10018.47,0
"ACC-0002370",2025-04-01,9574.13,0
"ACC-0002370",2025-05-01,9074.4,0
"ACC-0002370",2025-06-01,8555.21,0
"ACC-0002370",2025-07-01,7845.91,0
"ACC-0002370",2025-08-01,7341.58,0
"ACC-0002370",2025-09-01,6669.62,0
"ACC-0002370",2025-10-01,6148.77,0
"ACC-0002370",2025-11-01,5527.76,0
"ACC-0002370",2025-12-01,4809.49,0
"ACC-0002371",2025-01-01,3866.15,0
"ACC-0002371",2025-02-01,3664.3,30
"ACC-0002371",2025-03-01,3361.49,10
"ACC-0002371",2025-04-01,3052.85,30
"ACC-0002371",2025-05-01,2814.19,60
"ACC-0002371",2025-06-01,2615.82,33
"ACC-0002371",2025-07-01,2424.69,20
"ACC-0002371",2025-08-01,2246.06,11
"ACC-0002371",2025-09-01,1946.72,0
"ACC-0002371",2025-10-01,1709.79,18
"ACC-0002371",2025-11-01,1413.37,0
"ACC-0002371",2025-12-01,1234.21,0
"ACC-0002373",2025-01-01,26673.86,0
"ACC-0002373",2025-02-01,24798.99,0
"ACC-0002373",2025-03-01,23301.41,0
"ACC-0002373",2025-04-01,22105.69,0
"ACC-0002373",2025-05-01,20853.89,0
"ACC-0002373",2025-06-01,19650.96,0
"ACC-0002373",2025-07-01,17970.39,0
"ACC-0002373",2025-08-01,16546.52,0
"ACC-0002373",2025-09-01,14815.97,0
"ACC-0002373",2025-10-01,13172.18,0
"ACC-0002373",2025-11-01,11923.27,0
"ACC-0002373",2025-12-01,10421.58,0
"ACC-0002375",2025-01-01,5103.47,0
"ACC-0002375",2025-02-01,4805.24,0
"ACC-0002375",2025-03-01,4556,0
"ACC-0002375",2025-04-01,4292.38,0
"ACC-0002375",2025-05-01,4041.58,0
"ACC-0002375",2025-06-01,3725.36,0
"ACC-0002375",2025-07-01,3414.32,0
"ACC-0002375",2025-08-01,3185.53,0
"ACC-0002375",2025-09-01,2952.88,0
"ACC-0002375",2025-10-01,2691.7,0
"ACC-0002375",2025-11-01,2404.53,0
"ACC-0002375",2025-12-01,2069.61,0
"ACC-0002376",2025-01-01,9074.04,0
"ACC-0002376",2025-02-01,8389.48,0
"ACC-0002376",2025-03-01,7954.66,0
"ACC-0002376",2025-04-01,7304.63,0
"ACC-0002376",2025-05-01,6915.12,0
"ACC-0002376",2025-06-01,6526.02,0
"ACC-0002376",2025-07-01,6012.62,0
"ACC-0002376",2025-08-01,5360.28,0
"ACC-0002376",2025-09-01,4901.34,0
"ACC-0002376",2025-10-01,4241.22,0
"ACC-0002376",2025-11-01,3778.55,0
"ACC-0002376",2025-12-01,3227.56,0
"ACC-0002377",2025-01-01,10875.39,17
"ACC-0002377",2025-02-01,10393.35,0
"ACC-0002377",2025-03-01,9928.26,0
"ACC-0002377",2025-04-01,9199.38,32
"ACC-0002377",2025-05-01,8669.65,23
"ACC-0002377",2025-06-01,8108.43,6
"ACC-0002377",2025-07-01,7579.41,33
"ACC-0002377",2025-08-01,6912.33,72
"ACC-0002377",2025-09-01,6425.55,44
"ACC-0002377",2025-10-01,5615.45,72
"ACC-0002377",2025-11-01,4971.43,48
"ACC-0002377",2025-12-01,4196.43,37
"ACC-0002379",2025-01-01,16896.91,34
"ACC-0002379",2025-02-01,15445.4,30
"ACC-0002379",2025-03-01,14067.52,60
"ACC-0002379",2025-04-01,12644.18,79
"ACC-0002379",2025-05-01,11150.01,106
"ACC-0002379",2025-06-01,10027.69,105
"ACC-0002379",2025-07-01,8944.54,127
"ACC-0002379",2025-08-01,7922.47,161
"ACC-0002379",2025-09-01,6436.29,139
"ACC-0002379",2025-10-01,5095.34,180
"ACC-0002379",2025-11-01,3432.5,153
"ACC-0002379",2025-12-01,2293.22,129
"ACC-0002382",2025-01-01,15134.82,0
"ACC-0002382",2025-02-01,14109.12,0
"ACC-0002382",2025-03-01,13375.95,0
"ACC-0002382",2025-04-01,12633.93,0
"ACC-0002382",2025-05-01,11943.33,0
"ACC-0002382",2025-06-01,10947.7,0
"ACC-0002382",2025-07-01,10175.74,0
"ACC-0002382",2025-08-01,9384.35,0
"ACC-0002382",2025-09-01,8747.37,0
"ACC-0002382",2025-10-01,8172.75,0
"ACC-0002382",2025-11-01,7188.02,0
"ACC-0002382",2025-12-01,6368.08,0
"ACC-0002383",2025-01-01,24193.65,0
"ACC-0002383",2025-02-01,22717.71,0
"ACC-0002383",2025-03-01,21283.85,32
"ACC-0002383",2025-04-01,19951.41,65
"ACC-0002383",2025-05-01,18676.05,65
"ACC-0002383",2025-06-01,17253.58,91
"ACC-0002383",2025-07-01,15651.63,131
"ACC-0002383",2025-08-01,14267.74,155
"ACC-0002383",2025-09-01,12978.12,180
"ACC-0002383",2025-10-01,11334.55,173
"ACC-0002383",2025-11-01,10176.96,180
"ACC-0002383",2025-12-01,8794.19,163
"ACC-0002387",2025-01-01,3441.3,0
"ACC-0002387",2025-02-01,3175.5,0
"ACC-0002387",2025-03-01,2941.18,0
"ACC-0002387",2025-04-01,2725.11,0
"ACC-0002387",2025-05-01,2446.88,0
"ACC-0002387",2025-06-01,2227.38,0
"ACC-0002387",2025-07-01,1966.65,0
"ACC-0002387",2025-08-01,1749.63,0
"ACC-0002387",2025-09-01,1564.08,0
"ACC-0002387",2025-10-01,1299.55,0
"ACC-0002387",2025-11-01,1076.29,0
"ACC-0002387",2025-12-01,798.4,0
"ACC-0002388",2025-01-01,28307.4,0
"ACC-0002388",2025-02-01,26708.56,0
"ACC-0002388",2025-03-01,24873.41,0
"ACC-0002388",2025-04-01,23095.75,0
"ACC-0002388",2025-05-01,21417.23,0
"ACC-0002388",2025-06-01,20350.04,0
"ACC-0002388",2025-07-01,18999.62,0
"ACC-0002388",2025-08-01,17384.06,0
"ACC-0002388",2025-09-01,15749.99,0
"ACC-0002388",2025-10-01,14665.16,0
"ACC-0002388",2025-11-01,13519.78,0
"ACC-0002388",2025-12-01,11747.31,0
"ACC-0002392",2025-01-01,15430.51,0
"ACC-0002392",2025-02-01,14269.19,0
"ACC-0002392",2025-03-01,13087.45,0
"ACC-0002392",2025-04-01,11719.25,0
"ACC-0002392",2025-05-01,10854.89,0
"ACC-0002392",2025-06-01,9780.49,0
"ACC-0002392",2025-07-01,8866.38,0
"ACC-0002392",2025-08-01,8021.1,0
"ACC-0002392",2025-09-01,7099.11,0
"ACC-0002392",2025-10-01,5992,0
"ACC-0002392",2025-11-01,4770.49,0
"ACC-0002392",2025-12-01,3388.36,0
"ACC-0002394",2025-01-01,37629.53,0
"ACC-0002394",2025-02-01,35415.03,0
"ACC-0002394",2025-03-01,33140.22,0
"ACC-0002394",2025-04-01,31354.58,0
"ACC-0002394",2025-05-01,29712.35,0
"ACC-0002394",2025-06-01,27341.83,0
"ACC-0002394",2025-07-01,25276.61,0
"ACC-0002394",2025-08-01,23166.42,0
"ACC-0002394",2025-09-01,20550.4,0
"ACC-0002394",2025-10-01,18318.34,0
"ACC-0002394",2025-11-01,16388.11,0
"ACC-0002394",2025-12-01,14005.1,0
"ACC-0002395",2025-01-01,20352.63,0
"ACC-0002395",2025-02-01,19409.91,0
"ACC-0002395",2025-03-01,18318.34,0
"ACC-0002395",2025-04-01,17332.67,0
"ACC-0002395",2025-05-01,16225.08,0
"ACC-0002395",2025-06-01,15319.23,0
"ACC-0002395",2025-07-01,13775.02,0
"ACC-0002395",2025-08-01,12879.24,0
"ACC-0002395",2025-09-01,11674.08,0
"ACC-0002395",2025-10-01,10495.76,0
"ACC-0002395",2025-11-01,9218.05,0
"ACC-0002395",2025-12-01,7944.67,0
"ACC-0002396",2025-01-01,11746.05,0
"ACC-0002396",2025-02-01,11125.24,0
"ACC-0002396",2025-03-01,10476.6,0
"ACC-0002396",2025-04-01,9569.65,0
"ACC-0002396",2025-05-01,8695.95,0
"ACC-0002396",2025-06-01,8165.77,0
"ACC-0002396",2025-07-01,7383.32,0
"ACC-0002396",2025-08-01,6794.13,0
"ACC-0002396",2025-09-01,6089.3,0
"ACC-0002396",2025-10-01,5256.6,0
"ACC-0002396",2025-11-01,4592.78,0
"ACC-0002396",2025-12-01,3697.36,0
"ACC-0002400",2025-01-01,23304.35,0
"ACC-0002400",2025-02-01,21885.26,0
"ACC-0002400",2025-03-01,20652.72,0
"ACC-0002400",2025-04-01,19397.59,0
"ACC-0002400",2025-05-01,18537.26,0
"ACC-0002400",2025-06-01,17543.54,0
"ACC-0002400",2025-07-01,16064.74,0
"ACC-0002400",2025-08-01,14640.78,0
"ACC-0002400",2025-09-01,13611.76,0
"ACC-0002400",2025-10-01,12224.99,0
"ACC-0002400",2025-11-01,11157.96,0
"ACC-0002400",2025-12-01,9937.24,0
"ACC-0002401",2025-01-01,19054.73,0
"ACC-0002401",2025-02-01,18094.11,0
"ACC-0002401",2025-03-01,16599.18,0
"ACC-0002401",2025-04-01,15111.09,0
"ACC-0002401",2025-05-01,14133.94,0
"ACC-0002401",2025-06-01,12822.22,0
"ACC-0002401",2025-07-01,11740.7,0
"ACC-0002401",2025-08-01,10291.47,0
"ACC-0002401",2025-09-01,9244.39,0
"ACC-0002401",2025-10-01,8191.93,0
"ACC-0002401",2025-11-01,7203.57,0
"ACC-0002401",2025-12-01,5742.37,0
"ACC-0002402",2025-01-01,28817.97,0
"ACC-0002402",2025-02-01,26596.06,0
"ACC-0002402",2025-03-01,25018.89,0
"ACC-0002402",2025-04-01,22867.59,0
"ACC-0002402",2025-05-01,21032,0
"ACC-0002402",2025-06-01,18534.54,0
"ACC-0002402",2025-07-01,15958,0
"ACC-0002402",2025-08-01,14345.89,0
"ACC-0002402",2025-09-01,11591.92,0
"ACC-0002402",2025-10-01,8993.92,0
"ACC-0002402",2025-11-01,6500.58,0
"ACC-0002402",2025-12-01,4627.09,0
"ACC-0002403",2025-01-01,22510.03,0
"ACC-0002403",2025-02-01,21296.56,0
"ACC-0002403",2025-03-01,19748.19,0
"ACC-0002403",2025-04-01,18343.15,0
"ACC-0002403",2025-05-01,16551.1,0
"ACC-0002403",2025-06-01,15020.8,0
"ACC-0002403",2025-07-01,13540.27,0
"ACC-0002403",2025-08-01,11696.18,0
"ACC-0002403",2025-09-01,10245.47,0
"ACC-0002403",2025-10-01,8523.56,0
"ACC-0002403",2025-11-01,6941.22,0
"ACC-0002403",2025-12-01,5074.04,0
"ACC-0002405",2025-01-01,10166.81,0
"ACC-0002405",2025-02-01,9526.77,0
"ACC-0002405",2025-03-01,8806.41,0
"ACC-0002405",2025-04-01,8106.39,0
"ACC-0002405",2025-05-01,7545.18,0
"ACC-0002405",2025-06-01,6793.77,0
"ACC-0002405",2025-07-01,6317.44,0
"ACC-0002405",2025-08-01,5598.75,0
"ACC-0002405",2025-09-01,5057.43,0
"ACC-0002405",2025-10-01,4452.99,0
"ACC-0002405",2025-11-01,4025,0
"ACC-0002405",2025-12-01,3540.62,0
"ACC-0002407",2025-01-01,39007.72,0
"ACC-0002407",2025-02-01,35672.19,0
"ACC-0002407",2025-03-01,32156.64,0
"ACC-0002407",2025-04-01,29896.63,0
"ACC-0002407",2025-05-01,26854.26,0
"ACC-0002407",2025-06-01,24600.31,0
"ACC-0002407",2025-07-01,21680.28,0
"ACC-0002407",2025-08-01,18523.43,0
"ACC-0002407",2025-09-01,15934,0
"ACC-0002407",2025-10-01,13905.21,0
"ACC-0002407",2025-11-01,10814.1,0
"ACC-0002407",2025-12-01,7875.18,0
"ACC-0002408",2025-01-01,43960.07,0
"ACC-0002408",2025-02-01,41363.06,0
"ACC-0002408",2025-03-01,38259.81,0
"ACC-0002408",2025-04-01,35457.68,0
"ACC-0002408",2025-05-01,33017.25,0
"ACC-0002408",2025-06-01,30742.38,0
"ACC-0002408",2025-07-01,27950.64,0
"ACC-0002408",2025-08-01,24760.33,0
"ACC-0002408",2025-09-01,21864.5,0
"ACC-0002408",2025-10-01,19496.39,0
"ACC-0002408",2025-11-01,16424.12,0
"ACC-0002408",2025-12-01,14202.83,0
"ACC-0002410",2025-01-01,25224.82,0
"ACC-0002410",2025-02-01,24054.42,0
"ACC-0002410",2025-03-01,22826.91,0
"ACC-0002410",2025-04-01,21391.14,0
"ACC-0002410",2025-05-01,19298.58,0
"ACC-0002410",2025-06-01,17323.77,0
"ACC-0002410",2025-07-01,16160.84,0
"ACC-0002410",2025-08-01,14866.6,0
"ACC-0002410",2025-09-01,13698.04,0
"ACC-0002410",2025-10-01,12446.68,0
"ACC-0002410",2025-11-01,10626.06,0
"ACC-0002410",2025-12-01,9079.12,0
"ACC-0002411",2025-01-01,20421.06,0
"ACC-0002411",2025-02-01,19386.11,0
"ACC-0002411",2025-03-01,18256.79,0
"ACC-0002411",2025-04-01,16952.99,0
"ACC-0002411",2025-05-01,15468.05,0
"ACC-0002411",2025-06-01,13743.71,0
"ACC-0002411",2025-07-01,12313.31,0
"ACC-0002411",2025-08-01,10752.17,0
"ACC-0002411",2025-09-01,9316.16,0
"ACC-0002411",2025-10-01,7941.66,0
"ACC-0002411",2025-11-01,6481.46,0
"ACC-0002411",2025-12-01,5319.57,0
"ACC-0002414",2025-01-01,31345.89,0
"ACC-0002414",2025-02-01,29058.29,0
"ACC-0002414",2025-03-01,27645.32,0
"ACC-0002414",2025-04-01,25795,0
"ACC-0002414",2025-05-01,24170.79,0
"ACC-0002414",2025-06-01,21831.3,0
"ACC-0002414",2025-07-01,20496.05,0
"ACC-0002414",2025-08-01,18966.12,0
"ACC-0002414",2025-09-01,16886.28,0
"ACC-0002414",2025-10-01,15258.5,0
"ACC-0002414",2025-11-01,13355.45,0
"ACC-0002414",2025-12-01,11794.2,0
"ACC-0002416",2025-01-01,32480.5,0
"ACC-0002416",2025-02-01,30286.05,15
"ACC-0002416",2025-03-01,27901.09,0
"ACC-0002416",2025-04-01,25781.7,0
"ACC-0002416",2025-05-01,23536.06,0
"ACC-0002416",2025-06-01,20789.57,18
"ACC-0002416",2025-07-01,18600.83,52
"ACC-0002416",2025-08-01,16376.49,96
"ACC-0002416",2025-09-01,13630.09,82
"ACC-0002416",2025-10-01,11829.53,105
"ACC-0002416",2025-11-01,9655.14,143
"ACC-0002416",2025-12-01,6976.84,179
"ACC-0002417",2025-01-01,8618.09,0
"ACC-0002417",2025-02-01,8212.27,0
"ACC-0002417",2025-03-01,7822.11,0
"ACC-0002417",2025-04-01,7341.27,0
"ACC-0002417",2025-05-01,6893.55,0
"ACC-0002417",2025-06-01,6441,0
"ACC-0002417",2025-07-01,5873.59,0
"ACC-0002417",2025-08-01,5481.04,0
"ACC-0002417",2025-09-01,5000.61,0
"ACC-0002417",2025-10-01,4538.08,0
"ACC-0002417",2025-11-01,3994.89,0
"ACC-0002417",2025-12-01,3557.58,0
"ACC-0002418",2025-01-01,32275.13,0
"ACC-0002418",2025-02-01,30092.87,0
"ACC-0002418",2025-03-01,27633.51,0
"ACC-0002418",2025-04-01,25632.95,0
"ACC-0002418",2025-05-01,23211.32,0
"ACC-0002418",2025-06-01,21165.93,0
"ACC-0002418",2025-07-01,19135.75,0
"ACC-0002418",2025-08-01,16674.22,0
"ACC-0002418",2025-09-01,15205.33,0
"ACC-0002418",2025-10-01,12978.86,0
"ACC-0002418",2025-11-01,10763.58,0
"ACC-0002418",2025-12-01,8592.54,0
"ACC-0002419",2025-01-01,8126.49,0
"ACC-0002419",2025-02-01,7527.97,0
"ACC-0002419",2025-03-01,6921.11,0
"ACC-0002419",2025-04-01,6432.08,0
"ACC-0002419",2025-05-01,5776.33,0
"ACC-0002419",2025-06-01,5122,0
"ACC-0002419",2025-07-01,4617.75,0
"ACC-0002419",2025-08-01,4032.45,0
"ACC-0002419",2025-09-01,3550.03,0
"ACC-0002419",2025-10-01,3015.73,0
"ACC-0002419",2025-11-01,2475.69,0
"ACC-0002419",2025-12-01,1886.91,0
"ACC-0002420",2025-01-01,19839.87,0
"ACC-0002420",2025-02-01,18653.01,0
"ACC-0002420",2025-03-01,17448.11,0
"ACC-0002420",2025-04-01,16182.72,0
"ACC-0002420",2025-05-01,15177.85,0
"ACC-0002420",2025-06-01,13842.21,0
"ACC-0002420",2025-07-01,12306.5,0
"ACC-0002420",2025-08-01,11417.55,0
"ACC-0002420",2025-09-01,10418.53,0
"ACC-0002420",2025-10-01,9373.8,0
"ACC-0002420",2025-11-01,8363.34,0
"ACC-0002420",2025-12-01,7024.14,0
"ACC-0002421",2025-01-01,11116.36,0
"ACC-0002421",2025-02-01,10504.09,0
"ACC-0002421",2025-03-01,10019.85,0
"ACC-0002421",2025-04-01,9270.85,0
"ACC-0002421",2025-05-01,8692.76,0
"ACC-0002421",2025-06-01,8144.07,0
"ACC-0002421",2025-07-01,7438.51,0
"ACC-0002421",2025-08-01,6798.73,0
"ACC-0002421",2025-09-01,6002.17,0
"ACC-0002421",2025-10-01,5416.9,0
"ACC-0002421",2025-11-01,4796.26,0
"ACC-0002421",2025-12-01,4294.65,0
"ACC-0002422",2025-01-01,3554.2,0
"ACC-0002422",2025-02-01,3331.47,0
"ACC-0002422",2025-03-01,3084.19,0
"ACC-0002422",2025-04-01,2913.99,0
"ACC-0002422",2025-05-01,2687.26,0
"ACC-0002422",2025-06-01,2450.37,0
"ACC-0002422",2025-07-01,2267.12,0
"ACC-0002422",2025-08-01,2070.85,0
"ACC-0002422",2025-09-01,1829.2,0
"ACC-0002422",2025-10-01,1573.25,0
"ACC-0002422",2025-11-01,1339.49,0
"ACC-0002422",2025-12-01,1153.46,0
"ACC-0002423",2025-01-01,24973.07,0
"ACC-0002423",2025-02-01,23674.06,0
"ACC-0002423",2025-03-01,21611.74,0
"ACC-0002423",2025-04-01,20021.47,0
"ACC-0002423",2025-05-01,18395.84,0
"ACC-0002423",2025-06-01,16877.77,0
"ACC-0002423",2025-07-01,14637.82,0
"ACC-0002423",2025-08-01,12765.66,0
"ACC-0002423",2025-09-01,11479.43,0
"ACC-0002423",2025-10-01,9641.17,0
"ACC-0002423",2025-11-01,8253.86,0
"ACC-0002423",2025-12-01,6205.62,0
"ACC-0002426",2025-01-01,3966.09,0
"ACC-0002426",2025-02-01,3709.5,0
"ACC-0002426",2025-03-01,3548.4,0
"ACC-0002426",2025-04-01,3335.25,0
"ACC-0002426",2025-05-01,3081.38,0
"ACC-0002426",2025-06-01,2875.17,0
"ACC-0002426",2025-07-01,2606.91,0
"ACC-0002426",2025-08-01,2369.23,0
"ACC-0002426",2025-09-01,2149.08,0
"ACC-0002426",2025-10-01,1914.68,0
"ACC-0002426",2025-11-01,1638.89,0
"ACC-0002426",2025-12-01,1396.52,0
"ACC-0002428",2025-01-01,30078.08,0
"ACC-0002428",2025-02-01,28377.42,0
"ACC-0002428",2025-03-01,26500.69,0
"ACC-0002428",2025-04-01,24814.57,0
"ACC-0002428",2025-05-01,23035.45,0
"ACC-0002428",2025-06-01,21604.73,0
"ACC-0002428",2025-07-01,20196.65,0
"ACC-0002428",2025-08-01,18799.71,0
"ACC-0002428",2025-09-01,16828.7,0
"ACC-0002428",2025-10-01,15277.63,0
"ACC-0002428",2025-11-01,14112.77,0
"ACC-0002428",2025-12-01,12132.7,0
"ACC-0002429",2025-01-01,27991.63,0
"ACC-0002429",2025-02-01,25576.47,0
"ACC-0002429",2025-03-01,23975.38,0
"ACC-0002429",2025-04-01,21733.84,0
"ACC-0002429",2025-05-01,20177.29,0
"ACC-0002429",2025-06-01,17898.73,0
"ACC-0002429",2025-07-01,16436.1,0
"ACC-0002429",2025-08-01,13926.75,0
"ACC-0002429",2025-09-01,11421.65,0
"ACC-0002429",2025-10-01,9457.35,0
"ACC-0002429",2025-11-01,7942.24,0
"ACC-0002429",2025-12-01,6478.52,0
"ACC-0002430",2025-01-01,45121.32,0
"ACC-0002430",2025-02-01,42135.94,0
"ACC-0002430",2025-03-01,39582.01,0
"ACC-0002430",2025-04-01,37437.29,0
"ACC-0002430",2025-05-01,35302.14,0
"ACC-0002430",2025-06-01,33137.19,0
"ACC-0002430",2025-07-01,30852.51,0
"ACC-0002430",2025-08-01,28942.93,0
"ACC-0002430",2025-09-01,26585.95,0
"ACC-0002430",2025-10-01,23383.39,0
"ACC-0002430",2025-11-01,21484.17,0
"ACC-0002430",2025-12-01,19346.64,0
"ACC-0002434",2025-01-01,28796.94,0
"ACC-0002434",2025-02-01,27259.45,0
"ACC-0002434",2025-03-01,25811.15,0
